의원ID,의원명,신고연도,신고월,자산구분,관계,종류,상세내역,종전가액,증가액,감소액,현재가액,변동사유
HE08888N,김기웅,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,2012년식 레이 배기량(998cc),2820,0,310,2510,
HE08888N,김기웅,2024,8,예금,본인,,농협은행,94486,0,23709,70777,
HE08888N,김기웅,2024,8,예금,본인,,농협중앙회,1,0,1,0,
HE08888N,김기웅,2024,8,예금,배우자,,농협중앙회,13417,0,3945,9472,
HE08888N,김기웅,2024,8,예금,장남,,농협중앙회,19275,0,957,18318,
HE08888N,김기웅,2024,8,예금,장남,,신한은행,2,0,0,2,
HE08888N,김기웅,2024,8,예금,장남,,중소기업은행,82,0,0,82,
HE08888N,김기웅,2024,8,예금,차남,,국민은행,4897,21758,0,26655,
HE08888N,김기웅,2024,8,예금,차남,,농협중앙회,1,0,1,0,
HE08888N,김기웅,2024,8,예금,차남,,우리은행,873,0,756,117,
HE08888N,김기웅,2024,8,예금,차남,,한국교직원공제회,0,301,0,301,
HE08888N,김기웅,2024,8,예금,장녀,,(주)KEB하나은행,1224,0,23,1201,
HE08888N,김기웅,2024,8,예금,장녀,,(주)카카오페이증권,1,147,0,148,
HE08888N,김기웅,2024,8,예금,장녀,,농협은행,8202,4004,0,12206,
HE08888N,김기웅,2024,8,예금,장녀,,농협중앙회,24025,12450,0,36475,
HE08888N,김기웅,2024,8,예금,장녀,,한국교직원공제회,7162,3667,0,10829,
HE08888N,김기웅,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,대구은행,0,42185,0,42185,정치자금계좌 개설
HE08888N,김기웅,2024,8,채무,본인,,사인간채무 증가,0,262000,0,262000,선거비용
HE08888N,김기웅,2024,8,고지거부및 등록제외사항,부,고지거부,고지거부,0,0,0,0,타인부양
L5P27909,김은혜,2024,8,토지,배우자,대지,"서울특별시 강남구 대치동 890-12번지 0.00㎡ 중 0.00㎡ (총면적 306.60㎡ 감소, 지분면적 153.30㎡ 감소)",9357432,0,9357432,0,신고기준 변동
L5P27909,김은혜,2024,8,토지,배우자,대지,"서울특별시 강남구 대치동 890-13번지 0.00㎡ 중 0.00㎡ (총면적 229.80㎡ 감소, 지분면적 114.90㎡ 감소)",7013496,0,7013496,0,신고기준 변동
L5P27909,김은혜,2024,8,건물,본인,아파트(전세(임차)권),경기도 성남시 분당구 운중동 경남아너스빌아파트 건물 0.00㎡ (건물 128.00㎡ 감소),100000,0,100000,0,계약 만료
L5P27909,김은혜,2024,8,건물,본인,사무실(전세(임차)권),경기도 성남시 분당구 구미동 분당프라자 건물 125.82㎡ (건물 125.82㎡ 증가),0,40000,0,40000,지역 사무실 신규
L5P27909,김은혜,2024,8,건물,본인,오피스텔(전세(임차)권),경기도 성남시 분당구 정자동 더샵 분당파크리버 201동 건물 84.96㎡ (건물 84.96㎡ 증가),0,50000,0,50000,신규 전세(임차)권
L5P27909,김은혜,2024,8,건물,배우자,연립주택,서울특별시 강남구 논현동 한우리빌라 건물 212.74㎡,1272000,23000,0,1295000,공시가액 변동
L5P27909,김은혜,2024,8,건물,배우자,빌딩,"서울특별시 강남구 대치동 (890-13, 890-14, 890-15) 건물 0.00㎡ 중 0.00㎡ (건물 총면적 14,027.58㎡ 감소, 지분면적 3,294.38㎡ 감소)",2332697,0,2332697,0,신고기준 변동
L5P27909,김은혜,2024,8,건물,배우자,빌딩,"서울특별시 강남구 대치동 (890-13, 890-14, 890-15) 대지 1,142.00㎡ 중 268.20㎡ 건물 14,027.58㎡ 중 3,294.38㎡ (대지 지분면적 268.20㎡ 증가, 건물 지분면적 3,294.38㎡ 증가)",0,18792369,0,18792369,신고기준 변동
L5P27909,김은혜,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2017년식 S90T5 배기량(1,969cc)",21220,0,970,20250,차량 감가상각
L5P27909,김은혜,2024,8,예금,본인,,(주)KEB하나은행,243524,0,132466,111058,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,KB라이프생명보험,0,72000,0,72000,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,KB라이프생명보험(KB생명보험),72000,0,72000,0,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,국민은행,303489,0,78329,225160,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,농협은행,56,2264,0,2320,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,농협중앙회,0,8616,0,8616,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,동양생명보험,5422,0,0,5422,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,미래에셋증권,148298,41433,0,189731,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,삼성생명보험,43000,0,0,43000,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,삼성증권,2,0,0,2,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,신용협동조합중앙회,111,5,0,116,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,신한라이프생명보험,21672,0,0,21672,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,씨티은행,797,0,797,0,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,우리은행,163,0,0,163,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,유안타증권,4,0,0,4,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,중소기업은행,4297,0,307,3990,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,본인,,한화투자증권,4,0,0,4,예금상품 수익 증가
L5P27909,김은혜,2024,8,예금,배우자,,(주)KEB하나은행,1742196,92481,0,1834677,
L5P27909,김은혜,2024,8,예금,배우자,,KB증권,1063261,102713,0,1165974,
L5P27909,김은혜,2024,8,예금,배우자,,NH투자증권,1,0,0,1,
L5P27909,김은혜,2024,8,예금,배우자,,교보생명보험,17400,0,0,17400,
L5P27909,김은혜,2024,8,예금,배우자,,국민은행,316678,1602455,0,1919133,
L5P27909,김은혜,2024,8,예금,배우자,,미래에셋증권,919579,417402,0,1336981,
L5P27909,김은혜,2024,8,예금,배우자,,수협은행,5,0,5,0,
L5P27909,김은혜,2024,8,예금,배우자,,신한투자증권,108,1,0,109,
L5P27909,김은혜,2024,8,예금,배우자,,에이비엘생명보험,240000,0,0,240000,
L5P27909,김은혜,2024,8,예금,배우자,,한화생명보험주식회사,329220,25104,0,354324,
L5P27909,김은혜,2024,8,예금,장남,,국민은행,16777,2261,0,19038,
L5P27909,김은혜,2024,8,예금,장남,,미래에셋증권,44628,6987,0,51615,
L5P27909,김은혜,2024,8,예금,장남,,삼성생명보험,5800,600,0,6400,
L5P27909,김은혜,2024,8,예금,장남,,우리은행,3,0,0,3,
L5P27909,김은혜,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협은행,0,4117,0,4117,신규 계좌 개설
L5P27909,김은혜,2024,8,증권,본인,상장주식,"SMIC 2,000주",6970,0,1088,5882,"매입, 매도로 인한 변동"
L5P27909,김은혜,2024,8,증권,배우자,상장주식,"넷플릭스 0주(112주 감소), 엔비디아 100주(636주 감소), 테슬라 85주(85주 증가)",502761,20741,351951,171551,
L5P27909,김은혜,2024,8,증권,배우자,국채,"국고00875-2312(20-8) 0주(100,000주 감소)",100000,0,100000,0,
L5P27909,김은혜,2024,8,증권,배우자,회사채,"산금22신이0300-1121-1 52,878주(52,878주 증가)",0,50622,0,50622,
L5P27909,김은혜,2024,8,증권,배우자,기타(채권),"12개월만기 0주(600,000주 감소), BNTNF 10/01/29 NTNF 306,000주, KORELE702/01/27 71,000주, T1.12508/15/40 235,700주, 국고01125-3909(19-6) 153,468주, 국고채권 03375-3206(22-5) 100,000,000주",1334867,18892,601442,752317,
L5P27909,김은혜,2024,8,채무,본인,금융채무,농협은행,60000,0,0,60000,
L5P27909,김은혜,2024,8,채무,본인,금융채무,씨티은행,54913,0,1902,53011,
L5P27909,김은혜,2024,8,채무,본인,금융채무,우리은행,45195,20805,0,66000,
L5P27909,김은혜,2024,8,채무,배우자,건물임대채무,"서울특별시 강남구 대치동 (890-13, 890-14, 890-15) 임대보증금 증가",1890683,117236,70605,1937314,신규임대계약 및 계약만료로 인한 변동
L5P27909,김은혜,2024,8,회원권,배우자,기타,반얀트리 클럽 앤 스파,190000,0,0,190000,
L5P27909,김은혜,2024,8,고지거부및 등록제외사항,모,,고지거부,0,0,0,0,타인부양
7YL9580G,김현,2024,8,건물,본인,아파트,경기도 안산시 단원구 선부동 벽산블루밍아파트 건물 0.00㎡ (건물 84.94㎡ 감소),358000,0,358000,0,매도
7YL9580G,김현,2024,8,건물,본인,아파트,경기도 안산시 상록구 성포동 안산파크푸르지오 건물 84.52㎡ (건물 84.52㎡ 증가),0,760000,0,760000,매입
7YL9580G,김현,2024,8,건물,본인,사무실(전세(임차)권),"경기도 안산시 상록구 월피동 다농마트 대지 265.35㎡ 건물 265.35㎡ (대지 265.35㎡ 증가, 건물 265.35㎡ 증가)",0,10000,0,10000,지역사무소
7YL9580G,김현,2024,8,건물,장녀,오피스텔(전세(임차)권),서울특별시 서초구 서초동 서초 어반하이 오피스텔 건물 19.30㎡,220000,0,0,220000,
7YL9580G,김현,2024,8,예금,본인,,교보생명보험,0,7563,0,7563,1. 본인 : 생활비 및 선거비용으로 사용 2. 장녀 : 급여 저축
7YL9580G,김현,2024,8,예금,본인,,농협은행,97885,0,87020,10865,1. 본인 : 생활비 및 선거비용으로 사용 2. 장녀 : 급여 저축
7YL9580G,김현,2024,8,예금,본인,,삼성생명보험,4290,0,0,4290,1. 본인 : 생활비 및 선거비용으로 사용 2. 장녀 : 급여 저축
7YL9580G,김현,2024,8,예금,본인,,스탠다드차타드은행,0,538,0,538,1. 본인 : 생활비 및 선거비용으로 사용 2. 장녀 : 급여 저축
7YL9580G,김현,2024,8,예금,본인,,신용협동조합중앙회,0,300,0,300,1. 본인 : 생활비 및 선거비용으로 사용 2. 장녀 : 급여 저축
7YL9580G,김현,2024,8,예금,본인,,우체국,80334,611,0,80945,1. 본인 : 생활비 및 선거비용으로 사용 2. 장녀 : 급여 저축
7YL9580G,김현,2024,8,예금,본인,,주식회사 카카오뱅크,0,200,0,200,1. 본인 : 생활비 및 선거비용으로 사용 2. 장녀 : 급여 저축
7YL9580G,김현,2024,8,예금,본인,,한화생명보험주식회사,34176,0,0,34176,1. 본인 : 생활비 및 선거비용으로 사용 2. 장녀 : 급여 저축
7YL9580G,김현,2024,8,예금,장녀,,(주)KEB하나은행,46,34,0,80,
7YL9580G,김현,2024,8,예금,장녀,,(주)카카오페이증권,826,1733,0,2559,
7YL9580G,김현,2024,8,예금,장녀,,교보생명보험,0,1656,0,1656,
7YL9580G,김현,2024,8,예금,장녀,,미래에셋증권,5,0,5,0,
7YL9580G,김현,2024,8,예금,장녀,,신한은행,11126,0,1068,10058,
7YL9580G,김현,2024,8,예금,장녀,,토스뱅크(주),0,3,0,3,
7YL9580G,김현,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협은행,0,6134,0,6134,기탁금 보전
7YL9580G,김현,2024,8,증권,장녀,상장주식,"SK케미칼 0주(1주 감소), 기아 0주(1주 감소), 삼성전자 0주(1주 감소), 스타벅스 0.01주, 하림 0주(1주 감소)",211,0,210,1,매도
7YL9580G,김현,2024,8,채무,본인,금융채무,스탠다드차타드은행,0,279232,0,279232,"아파트매입대출, 생활비 및 선거비용으로 사용"
7YL9580G,김현,2024,8,채무,본인,금융채무,우체국,0,51560,0,51560,"아파트매입대출, 생활비 및 선거비용으로 사용"
7YL9580G,김현,2024,8,채무,본인,금융채무,한화생명보험주식회사,0,50000,0,50000,"아파트매입대출, 생활비 및 선거비용으로 사용"
7YL9580G,김현,2024,8,채무,장녀,금융채무,신한은행,165235,0,651,164584,월급으로 일부 상환
GRP3908I,문금주,2024,8,건물,본인,아파트(전세(임차)권),전라남도 보성군 보성읍 원봉리 성암해그린 건물 112.00㎡,100000,0,0,100000,변동없음
GRP3908I,문금주,2024,8,건물,배우자,아파트,광주광역시 동구 학동 금호베스트빌 건물 126.27㎡,252000,0,0,252000,변동없음
GRP3908I,문금주,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2007년식 로체 배기량(2,400cc)",1760,0,250,1510,가액변동
GRP3908I,문금주,2024,8,예금,본인,,(주)카카오페이증권,1440,600,0,2040,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,KCGI자산운용,3585,1769,0,5354,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,광주은행,17618,0,10005,7613,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,농협은행,133695,0,96318,37377,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,농협중앙회,1,2236,0,2237,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,메리츠화재해상보험(보험),3000,0,0,3000,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,삼성생명보험,26598,2920,0,29518,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,상호저축은행중앙회,48862,1737,0,50599,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,새마을금고중앙회,194126,3160,0,197286,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,신용협동조합중앙회,49473,1737,0,51210,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,주식회사 카카오뱅크,0,301,0,301,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,본인,,한국투자증권,15576,0,14785,791,생활비 및 선거비용 지출
GRP3908I,문금주,2024,8,예금,배우자,,광주은행,33930,0,26932,6998,
GRP3908I,문금주,2024,8,예금,배우자,,국민은행,1,0,0,1,
GRP3908I,문금주,2024,8,예금,배우자,,농협중앙회,1,145,0,146,
GRP3908I,문금주,2024,8,예금,배우자,,메리츠화재해상보험(보험),2400,0,0,2400,
GRP3908I,문금주,2024,8,예금,배우자,,상호저축은행중앙회,49905,0,33583,16322,
GRP3908I,문금주,2024,8,예금,배우자,,새마을금고중앙회,213414,0,107370,106044,
GRP3908I,문금주,2024,8,예금,배우자,,신용협동조합중앙회,110187,0,69466,40721,
GRP3908I,문금주,2024,8,예금,배우자,,신한은행,10144,0,0,10144,
GRP3908I,문금주,2024,8,예금,배우자,,하나증권,1,0,0,1,
GRP3908I,문금주,2024,8,예금,배우자,,한국투자증권,15510,0,15510,0,
GRP3908I,문금주,2024,8,예금,장녀,,상호저축은행중앙회,47285,0,8699,38586,
GRP3908I,문금주,2024,8,예금,장녀,,새마을금고중앙회,10000,450,0,10450,
GRP3908I,문금주,2024,8,예금,장녀,,주식회사 카카오뱅크,6528,3593,0,10121,
GRP3908I,문금주,2024,8,예금,장녀,,한국투자증권,28,2,0,30,
GRP3908I,문금주,2024,8,증권,본인,상장주식,"WK켈로그 4.167491주(4.167491주 증가), 다우 10.709951주, 마이크로소프트 2.902033주(1.32177주 증가), 삼성전자 20주, 스타벅스 5.483955주, 시스코시스템즈 5.246837주, 아이쓰리시스템 50주, 애플 7.622042주, 웨스턴유니온 22.879165주(12.72867주 증가), 이녹스첨단소재 22주, 켈로그 0주(4.669913주 감소)",8988,1781,759,10010,평가액 반영
GRP3908I,문금주,2024,8,증권,배우자,상장주식,"한화갤러리아 22주, 한화솔루션 19주",723,1,85,639,
GRP3908I,문금주,2024,8,채권,본인,,사인간채권,20000,0,0,20000,변동없음
GRP3908I,문금주,2024,8,채권,배우자,,사인간채권,150000,0,0,150000,변동없음
GRP3908I,문금주,2024,8,채무,본인,금융채무,공무원연금공단,56648,0,56648,0,변동없음
GRP3908I,문금주,2024,8,채무,본인,금융채무,광주은행,20000,0,0,20000,변동없음
GRP3908I,문금주,2024,8,고지거부및 등록제외사항,장남,고지거부,고지거부,81364,0,81364,0,독립생계유지
NX534083,박성훈,2024,8,토지,배우자,임야,"경기도 남양주시 일패동 산 83-5번지 11,405.00㎡ 중 2,852.00㎡",112654,856,0,113510,공시지가 반영
NX534083,박성훈,2024,8,건물,본인,아파트,서울특별시 용산구 한남동 건물 235.31㎡ 중 47.04㎡,1125673,112547,0,1238220,공시가액 반영
NX534083,박성훈,2024,8,건물,본인,오피스텔(전세(임차)권),부산광역시 북구 화명동 더누림오피스텔 건물 45.50㎡ (건물 45.50㎡ 증가),0,5000,0,5000,신규 계약
NX534083,박성훈,2024,8,건물,본인,사무실(전세(임차)권),부산광역시 북구 화명동 행운빌딩 5층 건물 123.04㎡ (건물 123.04㎡ 증가),0,30000,0,30000,신규 계약
NX534083,박성훈,2024,8,건물,배우자,아파트,서울특별시 용산구 한남동 건물 235.31㎡ 중 188.25㎡,4504847,450405,0,4955252,공시가액 반영
NX534083,박성훈,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2015년식 C220 배기량(2,143cc)",16390,0,3770,12620,가액 변동
NX534083,박성훈,2024,8,예금,본인,,NH투자증권,26561,4381,0,30942,"가계지출, 신규 전세계약, 채무 상환 등으로 인한 감소"
NX534083,박성훈,2024,8,예금,본인,,농협은행,8620,1581,0,10201,"가계지출, 신규 전세계약, 채무 상환 등으로 인한 감소"
NX534083,박성훈,2024,8,예금,본인,,부산은행,50000,0,49979,21,"가계지출, 신규 전세계약, 채무 상환 등으로 인한 감소"
NX534083,박성훈,2024,8,예금,본인,,삼성증권,2624,457,0,3081,"가계지출, 신규 전세계약, 채무 상환 등으로 인한 감소"
NX534083,박성훈,2024,8,예금,본인,,스탠다드차타드은행,20451,0,19957,494,"가계지출, 신규 전세계약, 채무 상환 등으로 인한 감소"
